Label,Comment
ESFJ,존버는 승리한다...ESFJ보려구 언니채널 하루에 몇십번씩 들락날락....
ESFJ,"오해받거나 남들이 상처주는말 하면
천둥번개 와르르 + 지진 ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅅㅋ 진짜....
+신경쓰여서 아무일 안잡힘 해결될 계획을 만든다..."
ESFJ,여러분덜 진짜 주변에 엣프제가 있다? 그 사람이 나 챙겨주는거에 고마워해주고 기억해주고 이벤트나 생일때 주인공 만빵 되는 서프라이즈를 해준다면 님들 죽고나서도 평생 챙겨주게될거예여..
ESFJ,엣프제인데 나이드니 집콕도 좋아짐ㅋㅋㅋㅋ근데 나가놀면 더 활력up
ESFJ,"잇프피들은 침대에만 누워있는거로 영상 날먹 가능인데.,,., 언니 존버중입니다 "
ESFJ,헐 대박 미췬; 착장부터.....아는 사람.....확신의 ESFJ......
ESFJ,9:30 실제로 안볼거여도 친구 기분 좋게 해주려고 꼭 저렇게 말함.. 너무 공감
ESFJ,"엣프제 화 진짜 잘 안냄 서운해도 티안냄 속앓이 많이함
엔팁으로 너무 답답함 언젠가 터질까봐 불안함
잘못한거있으면 바로 사과하고싶은데
내가 알아서 일부러 잘못한것도 아닌데 나중에 쏟아내듯 화내면
엔팁으로썬 오히려 서운..;;ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
진짜 착하고 배려잘하고 재밌는 엣프제 사랑해요우"
ESFJ,"INTJ 언니가 ESFJ 동생 보면서 느낀 점
1. 약속잡고 놀고 돌아와서 또 약속잡음
2. 첫만남 얘기할 때부터 쎄했던 애들한테 나중에 심한 말(내 기준 그냥 하는 말)듣고 집와서 자기가 잘못한거냐고 울면서 물어봄
3. 빈말인 약속 절대 안함. 그자리에서 장소 시간까지 캘박해야함
4. 내가 책읽고 재밌다고 얘기해준거 1도 재미없다고 귀막고 있다가 기억해서 지 친구들한테 얘기해주고 애들 반응 나한테 말해줌(안궁금)
5. 지가 나한테 공격한거 반으로 돌려주면 상처받음
6. 그래놓고 상처 안받은 척 오짐
7. 그러고 친구한테 가서 속상했다고 얘기하고 와서 친구들도 언니가 너무했다고 돌려말함
8. 밖에 안나가면 미침
9. 한 번 나가면 12시간 동안 안들어오고 8시간 자고 1시간 꾸미고 또나감
10. 유행은 안따르는데 자신만의 감성이 있음
11. 놀라면 눈이랑 입 동시에 커짐
12. 술먹으면 세상 서러워짐
13. 반려동물 관련해선 거의 수의사임
14. 근데 자기 몸 어디 안좋은지 왜 아픈지는 모름
15. 자꾸 뭐 만들어서 나눠주는데 맨날 항목이 바뀜
16. T들끼리 늘 하던 팩폭 사이에서 싸움난줄 알고 눈 엄청 굴림
17. N의 생각을 그럴 수 있지라고 말은 하는데 누구보다 이해 못하는 것 같음
18. 가끔 자기 N같다고 상상한 거 말하는데 나 8살 때쯤 하던 상상임
19. 친구 손절했다고 DM 보여주면 심해야 읽씹 보통은 손절했는지도 의문인 순한 맛 내용뿐
20. 운동이든 동아리든 가는 곳마다 친구 만들어서 옴"
ESFJ,와... 쿠킹클래스 다닌다는 것부터 넘 소름;; 취미재벌인 것도 존똑... 엣프제는 그냥 가만히 있는 건 시간이 아깝다고 생각들어서 뭐라도 하려고 해서 취미가 겁나 많음... 그리고 친구들한테 이것저것 선물 주는거 짱 좋아함... 전혀 아깝지 않음... 근데 난 이렇게 잘 챙겨주고 잘해주는데 상대방은 별로 안 친하게 생각했으면 핵서운...
ESFJ,엣프제 나만 그런건지 모르겠는데 내가 서운하다고 여러번 말했던거하면 순간적으로 확 열받음... 그리고 되게 옭고 그름이 확실한 타입 그래서 주변 친구들이 한번씩 이해가 잘 안감... 그렇지만 인간관계를 위해서 그냥 넘어가기도 하고... 뭐 그런 엣프제에요~!
ESFJ,"난 혼자다.
혼자라 생각해야 인간관계에 상처도 안받고 감정소비도 
안할 것 같다. 사실 나는 인간관계가 나의 커리우먼보다 더 중요한 성격이지만 그 인간관계 때문에 내 자신이 망가진다 생각이 들면 포기할 만큼 나는 내 자신이 중요한 인생을 살고싶다. 너무 남을 믿지말고 내 자신만 믿고 살고 너무 남을 의지하지말고 내 자신을 의지하자. 그래야 단단해지고 멋진 인생을 살 수 있을 것 같다. 어떤한 상대방 때문에 내가 망가진다 생각이 들면 가차없이 버리는게 내 자신한테는 좋지만 마음이 너무 불편하고 신경쓰이는게 esfj 인 것 같다 ㅜㅜ"
ESFJ,"유형이 똑같아도 사람은 다 다르니까 별로 공감 안될 줄 알았는데 보는내내 소름돋았자나요 헤헤 
엣프제가 주변인에게 배려하는 걸 가장 큰 보람으로 느끼는 거 넘 잘 표현해주신 것 같아요ㅋㅋㅋㅋ! 사소한 기억력 좋은 것부터 눈치 빨라서 상대방 기분 잘 파악하는 게 엣프제의 장점이죠ㅎㅎ
은숙이 챙겨주는 것두 본인이 소외당하는 걸 싫어해서 그런지 다른 사람 절대절대절대 소외 안시킴..ㅠㅠㅠ
엣프제 줏대가 없어 보여도 그건 또 아니예요 나름 강단있답니당 나보다 남 의견이 먼저여서 그런거지! (내가 말한 의견으로 확정되어도 좀 찝찝함 다른 사람들은 정말로 괜찮았던걸까? 이런식으로) 
글구 엣프제가 워낙 다른 사람 시선 많이 신경쓰다보니까 유미언니 영상 보는내내 이 영상 다른 유형 사람들이 보면 어떻게 볼까 생각했는데 마지막에 그 특징도 잡아주셔서 깜짝 놀랐어요!ㅋㅋㅋ"
ESFJ,infj로써 esfj를 보면 저 삶의 에너지는 어디에서 나오는지 신기할때가 있음 뭔가 나는 집에서 기운을 충전해야 하는데 이사람들은 태양열로 자가발전하나 느낄때가 있음
ESFJ,손절 안치는 ESFJ가 손절쳤으면 이미 공공의적이 많았던 사람인건 확실합니다. 한없이 퍼주기 좋아하는데 거의 뭐 머리채 잡고 끌고 가주다가 ESFJ가 놓으니 바로 타인들은 물론 친구들한테 손절 당하는 애들 많이봤어요 있을때 잘합시다. ㅎ ㅅ ㅎ
ESFJ,남한테 선물하는 거 자체가 행복인데 무슨 의도를 가지고 그러는 줄 알 때 너무 슬픔 ㅅㅂ ㅠㅠ
ESFJ,"구냥 나는…
1.가만히 있는 것처럼 보이지만 남들 기분 파악 너무 빨리 되고 눈치도 너무 빨라서 굳이 알고 싶지 않은데도 눈치 빨라서 알게 되는 경우가 넘 많음..ㅠ 그래두 눈치 빠른 거 티 안 내려고 하는 편.. 
2. 그리고 천둥번개 치는 거 표현하신 게 진짜 소름 돋음 영상에서 나 빼고 여행간 것처럼 서운하거나 소외되는 느낌 받으면 억장 와르르고 이외에도 신경 쓰이는 일 생기면 머리에서 혼자 천둥치고 아무 말도 안 들려서 가만히 심신 안정할 시간 필요함..ㅠㅠ 
3. 근데 또 혼자 있는 시간에 사람들한테 치인 거 충전 되어서 약속 있는 다음날에는 무조건 쉬는 날 있어야 함 
4. 기분이 표정에 바로 드러나는 편이고, 이걸 잘 알고 있어서 티 안 내려고 노력함……
5. 그리고 사진 찍는 거 완전 조아해여…. 찍히는 거 좋아하는 만큼 사진 잘 찍어줌… 
6. 좋아하는 게 굉장히 많아서 취미도 다양하고 다양한 거 만드는 거 좋아하구 만든 거 지인들한테 선물하는 게 젤 뿌듯함.. 만들면서 막 좋아하겠지..ㅎㅎ 이렇게 상상하면서 만들어여.. 손편지 써주는 것두 좋아하구… 감성 좋다는 소리 많이 들어요…. 
7. 그리고 친구들이랑 약속 잡을 때 무조건 내가 계획 다 짜고 카페 밥집 이동 경로 다 내가 알아보고 주도적으로 추진함 그래서 사실 계획파도 좋지만 내 계획 가만히 따라주는 친구들이 좋음
8. 고민 들어주는 거 좋아하구 입이 진짜 무거움 사람들이 활발하면 입 안 무겁다고 생각하는데 진짜 남한테 들은 비밀이나 이야기 함부로 이야기 안 하고 상대 고민에 감정이입해서 도와주고 싶어서 엄청 노력함 말 하는 것도 좋아하는 만큼 가만히 경청하는 것두 좋아해여..
9. 맛있는 거 좋아하고 그걸로 기분 푸는 거 진ㅁ쟈… 디저트 조아함……..
10. 편견 없이 사람을 바라보는 것을 좋아함 이해할 수 없는 행동을 하는 사람을 봤을 때는 처음에는 왜 저러지…? 하고 생각하다가 그 사람이 그래야만 하는 이유를 꼭 찾으려고 함 이유가 있어야 함 근데 이유 없는 것 같으면 이해 못함
11. 그래서 사람과 연 끊는 걸 못 하는데 그럼에도 인연을 끊은 사람들이 있다면 진짜 관계 진전을 못하겠다는 판단이 들어서 끊은 관계들.. 인생과 사람 사이에는 일정한 선이 있다고 생각하는데 내가 정한 마지노선을 계속 넘으면 보고싶지 않음 발전도 없고 변화도 없는 사람들이랑은 굳이 인연을 이어가고 싶지 않음
12. 그리고 이 세상에서 주인공은 항상 나였으면 좋겠어 주인공 되는 게 제일 재밌고 제일 좋음 그래서 뭐든 최고가 되려고 그만큼 노력함 사람 관계를 잘하는 이유도 이것과 연관이 있지 않을까 싶음 사람들 사이에서 항상 중심에서 주목받는 인물로만 자리잡아 왔음"
ESFJ,"으아 사교적 외교관들!! 반가웡 ㅎㅎ
내 주변에서 가장 부지런하고 사교적인 사람들,, 
부지런한 인싸유형"
ESFJ,"엣프제 짝사랑중인 엥뿌삐....
엣프제는 모두에게 친절해...
엥뿌삐는 슬퍼... 나한테만 친절하라구..."
ESFJ,Esfj 확실히 온라인 아싸인게 댓글 수 제일 적어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ESFJ,"ESFJ 특징
- 진짜 취미부자 사부작 사부작 뭐 만들어서 나눠주고 선물하기 좋아함
- 아무도 나를 상처 입히지 못한다. 하지만 친구들이 나 빼고 놀러갔다 왔다고....? (청천벽력)
- 놀러가는거 주도하는거 좋아함. 계획 예약 결제 총무 전부 다 함 ㅋㅋㅋ 
- 자취방에 친구들 불러서 맛있는거 해주고 술 먹고 노는게 세계 최고의 꿀잼
- mbti 밈에서 늘 제외되는 유형 ㅠㅠ ESFJ도 mbti 좋아한다구욧!!

역시 강유미님 인류학자이십니다..."
ESFJ,"엣프제 그 자체인 순간들 
0:53 자꾸 뭔가 사람들 웃겨야 될거같고 기쁘게 해야될거같은 중압감 느끼는거 = 엣프제 그 자체
2:06 새롭게 배우는건 쓸데없이 많음, 근데 정작 공들여서 진득하게 하는거 없음. 했다는거에 의의를 둔다 ㅇㅇ
2:52 엣프제는 진짜도 '진짜'라고 얘기하지 않음. ""지인~~~~짜!!!!!!!!!!!!!""
 인싸인 내가 빠진 여행은 있을 수 없다. 나빼고 너네들이 행복할 수 있다고?? 재밌었다고???
 취향 명확한 엣프제는 아무 선물이나 맘에 들어하지 않음. 앞에서는 기뻐하지만 집에 가면 옷장행.
 여행 얘기 나오는 순간 머릿속에 수만가지 여행계획 시뮬레이션과 시나리오가 돌아가는 중
 제발 우리끼리 여행가자 모르는 사람 굳이 껴야 하니 엣프제 어색해 죽어
 너가 화난건 무조건 너의 오해라고 생각하는 엣프제, 사연 구구절절한거마저 엣프제 그 자체...
 거의 피날레. 정곡 찔려서 너무 웃음. 바쁘다 바빠 현대 엣프제. 트렌드 따라가랴 친구들 공감대 맞춰주랴"
ESFJ,"지나가다가 웃고 가는 ESFJ 입니다 ️
엣프제들의 가장 큰 장점: 다른사람을 생각해주고 배려해주고
잘 챙겨주고 친절하고 따뜻하다 !

엣프제들의 가장 큰 단점: 다른사람들을 너무 신경쓰고 생각
하고 걱정이 많고 상대방이 기분 나쁠까봐 들어주기 싫은
사람들의 부탁을 거절하지 못한다 !
결론은 엣프제들은 천사들이라는거 기억해주세용 -☆♡"
ESFJ,"상대방이 무슨 말이나 행동하면 그걸 자꾸 해석하게되고 부정적인건지 긍정적인건지 자꾸 상상?생각하게됨…내가 나를 힘들게 하는 스타일..
직장서 혼나면 하 나 왜이러지 왜이렇게 바보같지 빠가사리.. 개짜증나.. 이러다가 그래 괜찮아 ! 다음부터 안그러면되지! 다음부터 조심하면되지! 괜찮아! 하다가 또 하.. 앞으로 계속 나를
그런 사람으로 보는거아닐까.. 그럼어쩌지.. 아냐! 맞아..아냐!! 맞아.. 의 반복.. 저만그런건가요.."
ESFJ,"9:03 이부분 댓글이 거의 없는데
esfj인 제 생각으로는 일단 갑자기 친구가 유튜브를 한다고 함.. 친구 상처 받지않게, 무안하지않게 본능적으로 리액션은 해주는데 정작 큰 관심은 없음 ㅠㅠ ""아하?""정도?
그래도 티나지 않게 반응은 해줘야되니까 ""와 대박!!!집에가서 좋아요 누를게"" 라고 말하는데 집가선 절대 들어가보지도 않는... 관심이 크게 없으면 실행하지도 않는.. 그런 제 마음과 같을까요..?"
ESFJ,ESFJ는 진짜 모난 구석이 없달까. 남의 말을 꼬아듣지 않고 있는 그대로 받아들여서 개인적으로 제일 좋아하는 유형 ㅋㅋ
ESFJ,esfj가 하루하루 열심히 사는 이유... 주변 사람한테 썰풀고 머하고 사는지 자기보고해야됨ㅋㅋ
ESFJ,"본인 intp, 여친 esfj. 여친 보면 그냥 나랑 종족이 다른 외계인같음ㅋㅋ둘 장점만 합쳐놓으면 세계 정복도 가능하다고 생각함.  혼자서 팔딱팔딱 뛰면서 말을 쉬지않고 쫑알쭁알 하는데 귀여워서 사귐"
ESFJ,"ESFJ인 언니를 둔 동생입니다. 
진짜 17분 동안 저희 언니가 유미님한테 빙의된 줄 알았어요...어떻게 사람을 이렇게 잘 따라하시죠??? 친구 만나자마자 존나게 신나서 일단 포옹 때리는거부터 한 번 열리면 닫힐 줄 모르는 미친 주둥이와 오바쎄바 쩌는 혜자 리액션까지...특히 친구들한테 선물 받을때 선물 자체보다 친구들의 정성이 담긴 거~ 이 대사 진짜 저희 언니 그 자체라 육성으로 으아아악 소리 내면서 미치게 웃었어요ㅠㅠㅠㅠ 역시 하버드 모방학과 수석졸업 인류학자 강유미!!! 와중에 그 ENFP인 러쉬 언냐랑 친구라는 유미버스 디테일까지...진짜 정말 너무 잘하셨어요!!! 그 철수영희 같이 웃고 있는 참잘했어요 도장 세번 꽝꽝꽝에 포옹 꽈악 뽀뽀 쪽이에요

+ 제 mbti는 러쉬 언냐 스테파니씨와 같습니다!"
ESFJ,시작부터 17분동안 끝없는 에너지와 어떤 상황에서도 나오는 리액션이 너무 신기한 INTP.
ESFJ,"저는 남자 ESFJ인데 느끼는건
ESFJ는 확실히 여자가 엄청 많습니다. ㅇㅅㅇ"
ESFJ,"친구로 만나면 너무 좋은유형임 하지만 직장동료로 만나면 파벌형성 뒷담이심한편임 
남자친구로 만나보니 살짝 기빨리지만 자상하고 공감능력최상"
ESFJ,"역할 분담하는거 ㅋㅋㅋㅋㅋ공감, 소외된 사람이 자꾸 보이는거 완전 ㅜㅜ공감하고 말걸어주고 챙겨주고 싶어요!! ㅋㅋㅋㅋ브이하는거랑 마지막에 킬포 ㅋㅋㅋㅋ댓글 원래 안 남기는데 유미언니 영상 올리면 꼭 댓글 달아야지 하고 혼자 약속함"
ESFJ,헉 취미생활로 보석그림액자랑 핸폰가방 만든거  친구들에게  줬는데   완전 공감! 리액션을 보기위해서라도  조건없이 주게되요  완전 나보는거 같오 ㅋㅋㅋㅋㅋ
ESFJ,11:24 여기서 진짜 100퍼 공감함 억울한거 진짜 못참음
ESFJ,지나가던 엣프제 ..사서걱정많이한다 아직 닥치지않은일에 엄청 걱정하고 불안해한다. 걱정충 불안충 계획충 소리 많이들음..모 아니면 도 중간이없다는 소리도 많이들어요 반응이 극과극인편
ESFJ,"오해나 갈등 생겼을 때 구구절절 설명해야되는 거ㅠㅠ 남들은 변명이라 하지만 엣프제에겐 넘나 필요한 과정이랍니다,,"
ESFJ,"6:52 
7:33 

엣프제 관심있는 거 많고 사소한거 잘기억해서 잡지식 개많음. 글고 아는 거 나왔을 때 꼭 말해줘야 함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
ESFJ,마지막에 못된유머 싫어하는거 존똑…상처받는거 시룸 일반적이지않은거싫은거 개공감ㅋㅋㅋㅋㅋㅋㅋ
ESFJ,근데 진짜 ESFJ는 ㅈㄴ착함
ESFJ,"타인에게 상처를 안주려고 늘 애쓰는 
하지만 상처는 또 잘 받는..
다른 사람들 때문에 늘 울고 웃는 우리들 
소소한 취미들로 하루하루 잘 이겨내보아요 
사랑해 엣프제️ 댓글보고 위로받은 엣프제가️"
ESFJ,"나도 댓글 원래 진짜 안다는데 엣프제들 많으니까 써본다,,
-다들 좋아하면 직진이라는데 그 좋아하기까지 많은걸 따짐. 그 기준들 중에서 뭐하나라도 만족못하면 계속 그냥 지켜보기만 하거나 점점 관심 없어져감. 근데 남친 없어도 잘 맞는 솔로 친구들 있으면 딱히 안외로워서 괜찮음. 
-혼자하든 같이 팀플을 하든 완전 계획형. 내가 할일 리스트 써서 보내줌. 내가 주도하는거 좋아함. 
-친구들한테 웬만해선 맞춰주지만 고집도 은근 쎔. 그래서 내 주장대로 할때도 있음.
-딱히 낯가리는 것 같지 않음. 새로운 사람과 빠르게 친해질 자신 있음. 
-친구는 깊게 조금만 사귀는게 좋음. 내 기준에서 재미없는 친구는 점점 멀어짐.. 그리고 자기 행동의 문제점을 모르는 사람 싫어하고 그래도 그걸 말해주진 않고 서서히 멀어지려함. 
-취미 자주 바뀌고 다양하게 해보려는거 좋음. 근데 그건 취미일뿐 일상에선 내가 원래 하던대로 아는대로 규칙대로 하려는게 더 강함. 
-웃는 상임. 남들 웃기는거 좋고 감정기복 딱히 없음. 걱정도 딱히 없고 그냥 흘러가는대로 재밌게 잘 사는듯. 
-친구가 날 친한 친구로 생각한다는 말을 직접 하면 기분 너무 좋움 ㅎㅎ
다들 공감해죠️ 쓰다보니 엄청 많이 썼네,,?"
ESFJ,"12년지기 ESFJ를 곁에 둔 ISFP로서 바라본 특징

1. 무친 계획력
→ 내가 ‘1일차 : 바다에서 놀기, 2일차 : 계곡에서 놀기’ 이런 식으로 계획 짜면 그게 계획이냐면서 자기 계획 보여줌. 근데 매우 놀라움. 몇 시부터 몇 시까지 뭐하고 어저고 저저고... 이래서 J인가 싶음.

2. 자기 사람이라고 생각되면 진짜 ㄹㅇ 다 퍼줌.
→ 생일 때 비싼 지갑(내기준 비싸다고 생각됨) 사줘서 놀라면서 왜 이렇게 비싼 거 사주냐고 하니까 얼마 안 한다 그럼.

2-1. 정성 가득한 선물 너무 좋아함.
→ 물론 싫어하는 사람은 없겠지만은, 난 생일 때 손편지에 직접 손수 그린 그림에 목걸이, 팔찌 이런 거 줬는데 엄청 감동 받아하고 자기 방 벽에 붙여두고 손편지 읽으면서 욺ㅋㅋㅋ 나도 울 뻔 ㅋㅋㅋㅋ

3. 인스타 스토리 올리고 휴대폰 보고 있을 때, 뭐 하나? 하면서 훔쳐보면 항상 누가 스토리 봤는지 확인함.
→ 난 올린 것도 까먹고 있는데 얘는 무슨 수시로 확인함. 스토리 확인 집착광공 같음. 그러다가 좋아하는 애가 확인했으면 그런 거 좋아함 ㅋㅋㅋ 귀여운 자식

4. 연락 엄청 좋아함.
→ 나한테 영통 수시로 걸고 톡도 바쁘거나 약속 없음 칼답하고... 되게 연락을 좋아하고 그러는 친구. 정작 난 답장이 좀 많이 느리고 먼저 잘 안 해줌. 미안하다 친구야...ㅎㅎ

5. 처음 보는 친구인데도 서스럼 없이 먼저 말 걺
→ 내 친구 처음 소개 시켜줬던 적이 있는데, 서로 어색해하면 어떡해 하면서 걱정했었음. 근데 얘가 먼저 말도 걸고 웃기면서 분위기 잘 풀더라고. ㅇㅇ 대학 오티에서도 엄청 나대고 그랬다고 함. 나는 그런 거 어떻게 하냐면서 물어보니까 하나도 안 떨리고 재밌다고 함.

6. 되게되게 친절함.
→ 모든 사람들이 그러겠지만, 얘는 되게 상냥한 것 같음. 나랑은 친해서 욕도 하고 나보고 맨날 돼지라고 하지만, 어르신•애기들 할 것 없이 되게 상냥하고 친절함. 애기를 엄청 좋아함. 애기가 자기 바지에 똥 쌌는데도 별로 안 빡쳐보였음.

7. 웃김
→ 말 하는 게 너무 웃김. 진짜 ㄹㅇ로 웃김. 내 친구 중에서 얘가 제일 웃김. 언어유희도 장난 아님.
예시 :
나 - 야 나 살 밴다 (카톡으로 보냈는데 ‘뺀다’는 걸 오타 냄)
얘 - 뭐? 살이 배로 된다고? (2배, 3배 등등)
안 웃길 수도 있겠지만 난 진짜 개웃김. 이런 게 너무 많음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 생각해도 웃기네

8. 남을 수단으로서 사용하는 걸? 싫어하는 것 같음
→ 무슨 뜻이냐면, 내 또다른 친구 A가 있다고 치면 걔는 항상 자기 어디 돌아다닐 때마다 나한테 전화 걸고 집 도착하면 끊고 그럼 ㅇㅇ 근데 내 친구는 그런 거 싫다그럼. 날 이용?하는 것 같다고...히히

9. 너무 웃겨서 처음엔 진지한 얘기 같은 거 잘 못하겠다고 생각했어서 잘 못 털어놨었는데, 알고 보니 되게 잘 들어주고 그럼. 되게 고맙고 미안했음.

10. 놓쳐선 안 될 인연이라고 생각함.
→ 친구야 쓰릉한다♡ 얼굴 보곤 말 못하니까 여기서 말한다 ^___^"
ESFJ,"다른 mbti 유형에선 정말 많이 보이던데 엣프제 영상에는 공감 포인트 댓글이 별로 없는 것 같아서 적어봅니다
1. 일단 만나면 꺄~~~~~~~~~ 얼마만이야~~~~~~~ 난리난리남 진짜 반가움!! (막상 평소에 연락 엄청 자주 하는 스타일은 아님.. 근데 만나면 진짜 반가움) 
2. ""백신 맞으니까 모임도 하고 너무 좋다"" --> 진심입니다... 코로나블루 최약체 ESFJ 드디어 살맛 납니다 ㅠㅠㅠㅠㅠㅠㅠㅠ!!!!!!!! 좋아하는 사람들, 친구들, 첨보는 사람 등등과의 각종 모임 커몬!!! 
3. 코로나 겪는 사이 취미부자에서 취미재벌 된것도 ㄹㅇ 저예요... 최근 뜨개질 수세미, 프랑스자수 손거울, 파우치 등등 만들었어요ㅎㅎㅎㅎㅎㅎ
4.사운드 빌 틈 없이 ""응응 마자마자 ㅋㅋㅋㅋㅋ ㅎㅎㅎㅎㅎ"" 리액션 부자
5. 단톡방에 없었던 얘기 친구들끼리 하고 나빼고 어디 갔다하면 진짜 상처 ㅠㅠ 얘드라 내가 일정이 안될것 같아두 너네끼리 모일 때 나한테 말이라도 해줭.... ㅠㅠㅠㅠㅠㅠ
6. 선물 받았는데 내취향 좀 아니어도 진심 고맙게 받음 ㅠㅠㅠ 넘 고마워서 광광 우러요 ㅜㅜㅜㅜㅜ
7. 친구들이랑 여행계획 짤때 역할 분담 잘해요... 팀플할때도 늘 그랬음ㅋㅋㅋㅋㅋㅋ
8. 친구가 유튜브 한다하면 바로 가서 구독 눌러요 조아요 진심 다눌러요 ㅋㅋㅋㅋㅋ
9. 성격 잘 안맞는 사람 있더라도 친구들 얘기 듣고 납득되면 같이 놀수있고 또 친구들도 별로라고 하면 ""그래 나도 상관 없어!"" 하고 걍 맞춤ㅋㅋㅋㅋ 애들끼리 싸우면 무족권 나서서 중재하고 공감해줌
10. 잘 안맞는 사람이라고 느끼는 순간 : 다같이 뭐 할때 혼자 빠져서 다른 선택하는 사람, 내가 신나서 추천해서 같이 뭐 먹거나 영화보거나 했는데 별로라고 얘기하는 사람 (이미 다 먹었고 다 봐놓고 굳이 내앞에서 싫다고 하면 나는 마상 ㅜㅜㅠ)
11. 속상해도 맛있는거 먹으면 금방 풀림, 뒤끝 없음 ㅎㅎ 사이 틀어지더라도 화해하고자 하는 의지가 강해서 어떻게하면 풀수있을지 진짜 고민하고 실행함.
12. 콘텐츠 볼때 혹시나 상처받거나 부정적인 영향 받을 누군가가 생각나서 불편하면 잘 못받아들이겠고 좀 걱정됨.
13. 온라인 세상에 미련과 관심이 별로 없음, 남들 아는건 봐야 직성이 풀리지만 굳이 정성들여 댓글 안씀. 커뮤니티 활동 같은거 거의 안함. 실체가 있는 오프라인 모임이 좋음ㅋㅋㅋ
14. 남들이 나를 어떻게 보고 어떻게 생각하는지에 예민함.

유튭 보다가 이렇게 긴 댓글 남기는것도 처음이네요 ㅎㅎㅎ 천재적인 콘텐츠 기획하고 연기까지 찰떡으로 해주신 강유미님 감사합니다 덕분에 다른 사람들을 이해하는 데에 많은 도움이 됐어요"
ESFJ,진짜 눈치빠르고 남들이 어떤습관가지고 있는지 기분어떤지 지금 심리가뭘지 짧은순간에 다 파악되는데 모르는척하고 상대방은 그냥한말인데도 나혼자 다시 시뮬레이션돌리면서 계속 곱씹고 ... 그리고 친구 생일같은것도 되게 잘챙겨줌 기억해두고 근데 상대방이 내가한것만큼 계속 안해준다? 그러면 바로 나도안해줘버림 좋아하는사람있으면 바로 직진 꼭 가져야댐
ESFJ,저는 진짜 엣프제가 찐 인싸라고 생각... 저는 많은 사람들과 함께하면 기빨리던데 모두와 두루두루 잘 지내는 엣프제 진짜 존경합니다ㅠ
ESFJ,"개인적으로 겪어본 esfj들은 잔소리 좀 심하고, 우지라퍼들,감정을 외향으로 쓰는게 메인기능이라 
기쁘고 기분나쁜거 얼굴에 심하게 드러나고,남들에게 내 감정 강요함. 내가 이렇게 즐거운데 넌 왜 안 즐거워?이런 식. 자신에 대한 평에 민감하고 인정받기위해 사는 느낌. 리액션 좋고,사람 기쁘게 해주는게 중요한 유형이니 좋은 사람으로 비춰지는게 특징. 사바사니 좋은 사람들도 많겠지만."
ESFJ,"엣프제 특징:
나만 빼고 뭐하면 안됨
모든걸 일단 내가 알아야함"
ESFJ,찐 esfj 인데 댓글들 공감 ㅋㅋㅋ 이건 진짜 찐친들 만낫을때가 아니라 그냥 좀 좋아하는 친한 친구들 만났을때임 ㅋㅋㅋㅋㅋㅋ
ESFJ,"esfj와 결혼 준비 중인 infp입니다
각자 지인에게 돌릴 청첩장 몇 장 필요한지 말하는데 친구에게150장 줘야한다고 말합니다.. 전 5장만 있어도 되는데요.."
ESFJ,진심 유미언니 가까운 사람 중에 ESFJ 있다고 확신합니다.. 보다가 약간 동족혐오와서 영상 중간에 몇 번 멈췄다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ESFJ,"뼛속까지 엣프제 특징(사바사 주의)
- 배려심 오짐. 근데 은근 보상심리 있어서 내가 해준만큼 상대방이 안 해주면 서운하고 현타옴 ㅋㅋ
- 내가 모임 이끌어야됨 내가 제일 튀어야됨
- 친한친구가 난테 속 이야기 안 해주면 좀 서운함 ㅎ 친군데 그런 것도 안 알려주구 쳇 이런 느낌 ?
- 오지랖이 넓음 내 주변사람 일은 다 알고싶음 ㅋㅋ 근데 그만큼 의리도 개쩌는 유형. 내 사람 건드는 거 허용 못 함 내 사람 뭔일 있으면 내가 발 벗고 나서야됨
- 나 빼고 놀러간다 나 빼고 모인다 이거 진짜 너무 싫음 모임에 내가 절대 빠질 수는 없는 것임 그게 진리인 것임
- 쌉 계획충 ㅋㅋ 계획 틀어지는 거 절대 용납 xxxxx 
- 리더기질 있음 이끄는 거 좋아함
- 인간관계 스트레스에 제일 취약한 유형이 아닐까 싶음..
- 관계 틀어지는 거 용납 못 함 틀어지면 걍 난리남 
- 상대방에 대한 기억력이 진짜 좋음.
- 뒤끝 있음 ^^ 상대방이 사과 제대로 안 하면 맘에 고이고이 모셔두는 편 ㅋㅋ
- 상처를 좀 잘 받는 편 .. ㅎ 
- 중재자 역할 잘함. 싸움 싫음. 평화 찬양!
- 주변사람 정말 잘 챙겨준다.. 
- 의견충돌 있을 때, 그냥 내가 상대방 맞춰주자 주의
- 동정심이 정말 강한 유형 같음 불쌍한 사람들 보면 못 지나치겠음 ㅠ
- 리액션 삽부자 ㅋㅋ 
- 고민상담 들어주기 만렙"
